"","subject_id","task","trial_type","trial_index","time_elapsed","internal_node_id","study_id","session_id","group","rt","stimulus","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","success","timeout","failed_images","failed_audio","failed_video","accuracy","size","culture","loct","number","document.id","ambiguous","objects","invisible","chaos","complex","passedChecks","zipcode","age","gender","gender-self-describe","ethnicity","ethnicity-self-describe","outsideUS","outsideUS_years","surveyComments"
"26","60fe009fbe876ea55251cdfd","svTrial","survey",35,4770288,"0.0-2.0-33.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"1404","Niigata_large_pos_12_2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",2,"pos",12,26,NA,NA,NA,NA,NA,1,"","","man","","caucasian","","No","",""
"27","60fe009fbe876ea55251cdfd","svTrial","survey",36,4771364,"0.0-2.0-34.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"1067","Okinawa_small_sch_4_3.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",1,"sch",4,27,NA,NA,NA,NA,NA,1,"","","man","","caucasian","","No","",""
"28","60fe009fbe876ea55251cdfd","svTrial","survey",37,4771646,"0.0-2.0-35.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"264","Tokyo_large_sch_2_3.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",1,"pos",2,28,NA,NA,NA,NA,NA,1,"","","man","","caucasian","","No","",""
"29","60fe009fbe876ea55251cdfd","svTrial","survey",38,4771923,"0.0-2.0-36.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"261","Okinawa_large_pos_3_2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",1,"sch",3,29,NA,NA,NA,NA,NA,1,"","","man","","caucasian","","No","",""
"30","60fe009fbe876ea55251cdfd","svTrial","survey",39,4773186,"0.0-2.0-37.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"1255","Niigata_large_pos_5_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",2,"sch",5,30,NA,NA,NA,NA,NA,1,"","","man","","caucasian","","No","",""
"31","60fe009fbe876ea55251cdfd","svTrial","survey",40,4773795,"0.0-2.0-38.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"595","Toyama_large_pos_1_3.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",2,"sch",1,31,NA,NA,NA,NA,NA,1,"","","man","","caucasian","","No","",""
"32","60fe009fbe876ea55251cdfd","svTrial","survey",41,4774996,"0.0-2.0-39.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"1191","Niigata_middle_sch_4_1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",2,"sch",4,32,NA,NA,NA,NA,NA,1,"","","man","","caucasian","","No","",""
"33","60fe009fbe876ea55251cdfd","svTrial","survey",42,4776231,"0.0-2.0-40.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"1226","Niigata_small_pos_2_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",2,"sch",2,33,NA,NA,NA,NA,NA,1,"","","man","","caucasian","","No","",""
"34","60fe009fbe876ea55251cdfd","svTrial","survey",43,4776576,"0.0-2.0-41.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"334","Okinawa_large_sch_5_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",1,"pos",5,34,NA,NA,NA,NA,NA,1,"","","man","","caucasian","","No","",""
"35","60fe009fbe876ea55251cdfd","svTrial","survey",44,4777582,"0.0-2.0-42.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"996","Toyama_large_pos_11_3.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",2,"sch",11,35,NA,NA,NA,NA,NA,1,"","","man","","caucasian","","No","",""
"36","60fe009fbe876ea55251cdfd","svTrial","survey",45,4778799,"0.0-2.0-43.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"1209","Hokkaido_large_pos_9_2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",1,"sch",9,36,NA,NA,NA,NA,NA,1,"","","man","","caucasian","","No","",""
"37","60fe009fbe876ea55251cdfd","svTrial","survey",46,4779018,"0.0-2.0-44.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"208","Ishikawa_large_sch_10_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",2,"pos",10,37,NA,NA,NA,NA,NA,1,"","","man","","caucasian","","No","",""
"38","60fe009fbe876ea55251cdfd","svTrial","survey",47,4779568,"0.0-2.0-45.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"541","Ishikawa_large_sch_3_1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",2,"pos",3,38,NA,NA,NA,NA,NA,1,"","","man","","caucasian","","No","",""
"39","60fe009fbe876ea55251cdfd","svTrial","survey",48,4780782,"0.0-2.0-46.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"1204","Ishikawa_middle_pos_1_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",2,"sch",1,39,NA,NA,NA,NA,NA,1,"","","man","","caucasian","","No","",""
"40","60fe009fbe876ea55251cdfd","svTrial","survey",49,4781474,"0.0-2.0-47.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"682","Okinawa_large_pos_5_1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",1,"sch",5,40,NA,NA,NA,NA,NA,1,"","","man","","caucasian","","No","",""
"41","60fe009fbe876ea55251cdfd","svTrial","survey",50,4782109,"0.0-2.0-48.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"626","Hokkaido_middle_pos_3_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",1,"pos",3,41,NA,NA,NA,NA,NA,1,"","","man","","caucasian","","No","",""
"42","60fe009fbe876ea55251cdfd","svTrial","survey",51,4782681,"0.0-2.0-49.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"563","Akita_middle_pos_5_3.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",2,"sch",5,42,NA,NA,NA,NA,NA,1,"","","man","","caucasian","","No","",""
"43","60fe009fbe876ea55251cdfd","svTrial","survey",52,4783562,"0.0-2.0-50.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"871","Tokyo_middle_pos_6_1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",1,"pos",6,43,NA,NA,NA,NA,NA,1,"","","man","","caucasian","","No","",""
"44","60fe009fbe876ea55251cdfd","svTrial","survey",53,4785802,"0.0-2.0-51.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"2227","Hokkaido_middle_sch_4_2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",1,"sch",4,44,NA,NA,NA,NA,NA,1,"","","man","","caucasian","","No","",""
"45","60fe009fbe876ea55251cdfd","svTrial","survey",54,4786649,"0.0-2.0-52.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"835","Okinawa_large_pos_2_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",1,"sch",2,45,NA,NA,NA,NA,NA,1,"","","man","","caucasian","","No","",""
"46","60fe009fbe876ea55251cdfd","svTrial","survey",55,4788608,"0.0-2.0-53.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"1947","Okinawa_middle_sch_1_2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",1,"sch",1,46,NA,NA,NA,NA,NA,1,"","","man","","caucasian","","No","",""
"47","60fe009fbe876ea55251cdfd","svTrial","survey",56,4789604,"0.0-2.0-54.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"987","Akita_large_pos_7_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",2,"sch",7,47,NA,NA,NA,NA,NA,1,"","","man","","caucasian","","No","",""
"48","60fe009fbe876ea55251cdfd","svTrial","survey",57,4791372,"0.0-2.0-55.0","65553732575bb29198a888d7","6556596a589c16e683d9263c",6,"1756","Toyama_middle_sch_8_2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",2,"pos",8,48,NA,NA,NA,NA,NA,1,"","","man","","caucasian","","No","",""
