"","subject_id","task","trial_type","trial_index","time_elapsed","internal_node_id","study_id","session_id","group","rt","stimulus","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","success","timeout","failed_images","failed_audio","failed_video","accuracy","size","culture","loct","number","document.id","ambiguous","objects","invisible","chaos","complex","passedChecks","zipcode","age","sex","gender","gender-self-describe","ethnicity","ethnicity-self-describe","outsideUS","outsideUS_years","surveyComments"
"16","5b72d3f8afce7600019fe275","svTrial","survey",23,463445,"0.0-2.0-21.0","65553732575bb29198a888d7","65565c0b7333f0fe459d1f5d",3,"6431","Akita_large_sch_1_1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",2,"pos",1,16,1,1,1,1,1,1,"18252","32","male","man","","african","","No","",""
"17","5b72d3f8afce7600019fe275","svTrial","survey",24,469437,"0.0-2.0-22.0","65553732575bb29198a888d7","65565c0b7333f0fe459d1f5d",3,"5984","Okinawa_middle_pos_4_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",1,"sch",4,17,2,3,2,1,1,1,"18252","32","male","man","","african","","No","",""
"18","5b72d3f8afce7600019fe275","svTrial","survey",25,478805,"0.0-2.0-23.0","65553732575bb29198a888d7","65565c0b7333f0fe459d1f5d",3,"9359","Ishikawa_large_pos_7_2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",2,"sch",7,18,3,3,3,2,2,1,"18252","32","male","man","","african","","No","",""
"19","5b72d3f8afce7600019fe275","svTrial","survey",26,486212,"0.0-2.0-24.0","65553732575bb29198a888d7","65565c0b7333f0fe459d1f5d",3,"7399","Tokyo_small_sch_1_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",1,"sch",1,19,2,2,2,2,2,1,"18252","32","male","man","","african","","No","",""
"20","5b72d3f8afce7600019fe275","svTrial","survey",27,494628,"0.0-2.0-25.0","65553732575bb29198a888d7","65565c0b7333f0fe459d1f5d",3,"8408","Hokkaido_large_sch_11_3.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",1,"sch",11,20,3,4,3,2,2,1,"18252","32","male","man","","african","","No","",""
"21","5b72d3f8afce7600019fe275","svTrial","survey",28,501637,"0.0-2.0-26.0","65553732575bb29198a888d7","65565c0b7333f0fe459d1f5d",3,"7000","Toyama_large_sch_4_2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",2,"sch",4,21,2,2,2,1,1,1,"18252","32","male","man","","african","","No","",""
"22","5b72d3f8afce7600019fe275","svTrial","survey",29,655372,"0.0-2.0-27.0","65553732575bb29198a888d7","65565c0b7333f0fe459d1f5d",3,"153726","Kanagawa_large_pos_7_3.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",1,"pos",7,22,2,3,3,4,3,1,"18252","32","male","man","","african","","No","",""
"23","5b72d3f8afce7600019fe275","svTrial","survey",30,665779,"0.0-2.0-28.0","65553732575bb29198a888d7","65565c0b7333f0fe459d1f5d",3,"10399","Tokyo_middle_pos_5_1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",1,"sch",5,23,3,3,3,2,1,1,"18252","32","male","man","","african","","No","",""
"24","5b72d3f8afce7600019fe275","svTrial","survey",31,849076,"0.0-2.0-29.0","65553732575bb29198a888d7","65565c0b7333f0fe459d1f5d",3,"183288","Okinawa_large_pos_1_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",1,"sch",1,24,4,3,5,4,3,1,"18252","32","male","man","","african","","No","",""
"25","5b72d3f8afce7600019fe275","svTrial","survey",33,856787,"0.0-2.0-31.0","65553732575bb29198a888d7","65565c0b7333f0fe459d1f5d",3,"5709","Niigata_middle_pos_7_1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",2,"sch",7,25,1,1,1,1,1,1,"18252","32","male","man","","african","","No","",""
"26","5b72d3f8afce7600019fe275","svTrial","survey",34,865044,"0.0-2.0-32.0","65553732575bb29198a888d7","65565c0b7333f0fe459d1f5d",3,"8249","Akita_large_pos_9_2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",2,"pos",9,26,4,5,4,5,4,1,"18252","32","male","man","","african","","No","",""
"27","5b72d3f8afce7600019fe275","svTrial","survey",35,881275,"0.0-2.0-33.0","65553732575bb29198a888d7","65565c0b7333f0fe459d1f5d",3,"16223","Niigata_large_pos_4_1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",2,"pos",4,27,3,3,4,3,3,1,"18252","32","male","man","","african","","No","",""
"28","5b72d3f8afce7600019fe275","svTrial","survey",36,892075,"0.0-2.0-34.0","65553732575bb29198a888d7","65565c0b7333f0fe459d1f5d",3,"10791","Okinawa_large_sch_2_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",1,"sch",2,28,3,2,4,3,3,1,"18252","32","male","man","","african","","No","",""
